id,timestamp,origin_city,origin_lat,origin_lng,destination_city,destination_lat,destination_lng,distance_km,weight_kg,package_volume_liters,vehicle_type,fuel_type,delivery_method,hour_of_day,day_of_week,month,is_rush_hour,is_weekend,temperature_celsius,precipitation_mm,wind_speed_kmh,avg_traffic_density,actual_co2_emissions_kg,is_fragile,customer_id,route
DEL009519,2024-02-19 05:02:20,Birmingham,52.565976,-1.846737,Leeds,53.861183,-1.517315,170.11,4.09,5.74,diesel_van,diesel,standard,5,0,2,False,False,7.3,3.9,26.2,0.6,51.65,False,7b531e19-e7e4-4d25-a715-6df045777659,Birmingham → Leeds
DEL009520,2024-04-30 05:45:07,London,51.491391,-0.161757,Birmingham,52.431883,-1.848001,181.57,12.13,22.41,diesel_truck,diesel,express,5,1,4,False,False,9.4,2.3,20.3,0.6,359.5,False,08915daa-9772-4532-b0cd-5b868a5a2160,London → Birmingham
DEL009521,2024-05-15 16:55:28,Liverpool,53.465003,-2.978159,Birmingham,52.571693,-1.823749,146.59,28.55,52.19,diesel_van,diesel,standard,16,2,5,True,False,12.1,0.5,6.2,1.0,92.2,False,01c951dc-be3e-4e6a-bb25-f2aa5b9146e0,Liverpool → Birmingham
DEL009522,2024-07-01 00:43:54,Leeds,53.817852,-1.455325,Birmingham,52.575515,-1.825855,159.99,9.54,17.29,electric_van,electric,standard,0,0,7,False,False,17.9,1.0,28.3,0.6,10.75,True,823b84a6-1fcf-411b-8888-f2f808826f59,Leeds → Birmingham
DEL009523,2024-10-07 12:39:21,Bristol,51.460781,-2.549413,Birmingham,52.387057,-1.850091,127.62,7.73,11.79,electric_van,electric,clickCollect,12,0,10,False,False,14.2,3.7,26.3,0.6,8.3,True,cf3a67e8-4f82-4ca7-b7f0-c845856068f7,Bristol → Birmingham
DEL009524,2024-08-12 05:22:24,London,51.537251,-0.053462,Manchester,53.574135,-2.208337,300.13,2.08,2.37,electric_van,electric,clickCollect,5,0,8,False,False,17.3,1.2,22.2,0.6,16.9,False,658a0926-b913-4f55-bbf8-033f56a0dce8,London → Manchester
DEL009525,2024-01-09 18:47:04,Nottingham,53.042528,-1.151424,Glasgow,55.8946,-4.276041,425.89,1.41,2.6,diesel_van,diesel,clickCollect,18,1,1,True,False,3.4,1.4,17.0,1.0,203.26,True,70c745fb-7a90-4287-8e29-cea2a66ba121,Nottingham → Glasgow
DEL009526,2024-03-27 03:16:19,London,51.570103,-0.066493,Birmingham,52.525867,-1.931785,184.27,13.48,12.89,diesel_van,diesel,standard,3,2,3,False,False,10.8,1.0,16.9,0.6,70.15,False,7b7cc3fa-bca4-405e-8841-68658e6771c9,London → Birmingham
DEL009527,2024-02-14 08:15:56,Liverpool,53.394964,-3.079913,Leeds,53.820177,-1.552675,127.54,1.18,1.55,electric_van,electric,standard,8,2,2,True,False,0.6,4.7,28.3,1.0,11.15,False,b5303491-85bb-470a-b248-bb133666042b,Liverpool → Leeds
DEL009528,2024-01-28 14:59:09,Newcastle,55.032915,-1.689157,Leeds,53.817608,-1.526758,152.97,12.81,20.76,electric_van,electric,standard,14,6,1,False,True,2.1,3.1,3.1,0.3,11.6,True,39f87e0e-bb52-4a07-97b6-6d7207c8a159,Newcastle → Leeds
DEL009529,2024-09-01 19:40:52,Edinburgh,55.929332,-3.255236,Nottingham,52.907719,-1.098395,404.09,2.37,2.61,diesel_truck,diesel,same_day,19,6,9,True,True,13.6,1.8,10.0,0.6,821.18,True,1a34c720-b935-4555-a78e-30f28d1692f8,Edinburgh → Nottingham
DEL009530,2024-05-30 08:16:11,Leeds,53.865569,-1.600351,Glasgow,55.883145,-4.306395,323.38,3.88,5.85,diesel_van,diesel,same_day,8,3,5,True,False,8.1,1.1,19.5,1.0,228.08,True,26e71527-32c6-4b6e-81d2-27afba1028b2,Leeds → Glasgow
DEL009531,2024-02-24 16:02:27,Nottingham,52.937514,-1.249505,Edinburgh,55.983566,-3.24727,410.5,3.22,3.65,electric_van,electric,same_day,16,5,2,True,True,1.8,1.4,7.8,0.6,58.03,True,653a2068-da01-48a2-b57b-a9aa77d3db07,Nottingham → Edinburgh
DEL009532,2024-08-27 18:36:30,Nottingham,52.869453,-1.131584,Bristol,51.535785,-2.669576,206.91,4.62,4.18,motorcycle,petrol,same_day,18,1,8,True,False,19.1,1.5,7.3,0.9,60.2,True,29f2a007-f968-431d-82cb-a57bab6e1d12,Nottingham → Bristol
DEL009533,2024-09-25 10:45:10,Leeds,53.809591,-1.511744,Birmingham,52.48384,-1.882522,175.73,3.14,5.59,diesel_van,diesel,clickCollect,10,2,9,False,False,11.1,1.5,15.7,0.6,54.66,False,a1e166ba-dab2-41f2-a423-385e4c8a3011,Leeds → Birmingham
DEL009534,2024-05-21 18:16:41,Liverpool,53.504814,-3.036433,Birmingham,52.477645,-1.825853,164.73,7.8,6.0,motorcycle,petrol,clickCollect,18,1,5,True,False,9.2,2.4,25.3,1.0,32.69,False,ff6443d5-9708-4263-8c4f-044e3a86a783,Liverpool → Birmingham
DEL009535,2024-09-15 22:24:16,Manchester,53.453301,-2.239324,Birmingham,52.431594,-1.958657,127.84,4.29,2.72,diesel_van,diesel,same_day,22,6,9,False,True,11.7,1.8,2.4,0.3,62.7,True,41a64505-f467-4db8-97bc-7c3ca5cbdcd8,Manchester → Birmingham
DEL009536,2024-02-15 09:37:18,Newcastle,54.922465,-1.595893,Manchester,53.531172,-2.156395,180.71,2.82,2.62,diesel_van,diesel,standard,9,3,2,True,False,2.0,4.4,20.8,1.0,85.86,True,b52b6b8b-a380-488f-b551-241e97c9cbbd,Newcastle → Manchester
DEL009537,2024-04-25 21:08:00,Edinburgh,55.904956,-3.093712,London,51.483773,-0.095847,603.52,3.58,2.75,diesel_van,diesel,standard,21,3,4,False,False,13.0,2.7,2.6,0.6,196.15,False,77e85619-c2cd-4258-be30-b8103120c742,Edinburgh → London
DEL009538,2024-03-01 12:00:13,London,51.556183,-0.113523,Nottingham,52.976033,-1.183991,197.64,5.73,5.01,diesel_van,diesel,clickCollect,12,4,3,False,False,12.6,0.7,22.2,0.6,66.73,False,6f7c6503-6fd4-41e9-a5df-1404b9df5867,London → Nottingham
DEL009539,2024-11-27 03:56:48,Edinburgh,56.035546,-3.107958,London,51.58984,-0.186636,584.6,4.39,7.73,electric_van,electric,standard,3,2,11,False,False,12.0,2.0,7.6,0.6,34.59,True,5c83544e-bf96-4caf-9714-0c837d07e211,Edinburgh → London
DEL009540,2024-12-11 09:59:08,Birmingham,52.407751,-1.874089,Liverpool,53.412275,-3.011841,151.69,2.86,5.5,diesel_truck,diesel,clickCollect,9,2,12,True,False,1.2,1.1,24.9,1.0,241.72,False,f4a56983-f8ac-402c-9e9b-d9666897fb38,Birmingham → Liverpool
DEL009541,2024-09-01 09:43:39,Manchester,53.514266,-2.286909,Leeds,53.800282,-1.582067,63.2,5.7,7.29,diesel_van,diesel,clickCollect,9,6,9,True,True,14.8,0.8,6.9,0.7,26.02,True,9c962e68-a1ad-44f8-939b-6002da4bfdae,Manchester → Leeds
DEL009542,2024-11-23 20:43:33,Liverpool,53.327627,-3.007215,Birmingham,52.406605,-1.845437,147.31,1.46,1.15,cargo_bike,human,standard,20,5,11,False,True,14.9,2.8,23.7,0.3,0.0,True,4b1e4294-ff4b-4947-a73e-7bd30c993bad,Liverpool → Birmingham
DEL009543,2024-03-24 02:44:13,Newcastle,55.066859,-1.565075,Leeds,53.894514,-1.583155,143.75,21.18,37.44,motorcycle,petrol,clickCollect,2,6,3,False,True,12.3,3.0,11.1,0.3,23.66,True,66a1a089-73d7-4615-8cf9-0347fe374c00,Newcastle → Leeds
DEL009544,2024-12-27 21:08:51,Newcastle,54.951482,-1.647765,London,51.532621,-0.137624,447.87,4.34,3.61,cargo_bike,human,clickCollect,21,4,12,False,False,6.1,0.8,29.1,0.6,0.0,True,99ce151e-3522-4e76-ba5c-4b79b19371c7,Newcastle → London
DEL009545,2024-05-12 08:24:15,London,51.461116,-0.088822,Bristol,51.415624,-2.671853,207.64,10.93,15.86,diesel_van,diesel,standard,8,6,5,True,True,10.4,0.5,21.7,0.7,99.69,False,e38597cf-21d2-49c7-9810-bab3336c9ea6,London → Bristol
DEL009546,2024-10-16 01:25:55,Manchester,53.38995,-2.165499,Edinburgh,55.878217,-3.147841,326.18,3.98,4.13,cargo_bike,human,standard,1,2,10,False,False,11.5,1.8,0.7,0.6,0.0,False,4b65fa9e-cc90-4489-a582-82d4ba31ba3b,Manchester → Edinburgh
DEL009547,2024-08-27 16:56:54,Birmingham,52.506608,-1.903069,Bristol,51.405493,-2.568613,145.7,3.06,1.76,diesel_van,diesel,clickCollect,16,1,8,True,False,21.1,0.3,11.9,1.0,64.05,True,cb031e98-4972-486b-86a0-199b58750db0,Birmingham → Bristol
DEL009548,2024-11-17 10:12:18,London,51.429567,-0.087485,Bristol,51.530715,-2.638513,207.82,4.53,3.41,diesel_van,diesel,standard,10,6,11,False,True,10.6,0.5,27.0,0.3,63.37,False,ca68f557-6375-4c18-9d1c-321808003c32,London → Bristol
DEL009549,2024-12-02 21:01:40,London,51.453175,-0.2209,Birmingham,52.499121,-1.930685,181.84,2.11,3.54,electric_van,electric,express,21,0,12,False,False,0.5,3.4,8.3,0.6,19.95,True,63ec26fc-205d-46f0-9497-e46eadf82991,London → Birmingham
DEL009550,2024-01-02 18:02:17,Edinburgh,55.931209,-3.12403,Nottingham,52.998943,-1.161183,389.52,2.94,3.08,electric_van,electric,standard,18,1,1,True,False,6.4,2.0,10.1,0.9,31.03,True,49d99118-26b4-4807-a788-f1b48794e771,Edinburgh → Nottingham
DEL009551,2024-08-05 22:10:44,London,51.604409,-0.120011,Liverpool,53.380102,-3.035284,311.08,0.97,0.55,diesel_truck,diesel,standard,22,0,8,False,False,22.4,0.6,19.9,0.6,296.99,True,487f512f-0219-4c4b-90a6-2ec8ea27808a,London → Liverpool
DEL009552,2024-07-09 21:34:39,Manchester,53.438095,-2.186401,Edinburgh,55.931189,-3.100425,322.96,0.76,1.05,diesel_van,diesel,clickCollect,21,1,7,False,False,16.4,0.3,10.7,0.6,99.34,False,ba3362db-47f3-4981-8789-763c757daaf6,Manchester → Edinburgh
DEL009553,2024-09-07 13:27:17,Manchester,53.500748,-2.182311,Leeds,53.781873,-1.522337,61.15,3.63,2.97,electric_van,electric,express,13,5,9,False,True,12.4,1.2,29.5,0.3,5.76,False,29aa4df3-88da-4829-9f3d-8b06272b46a5,Manchester → Leeds
DEL009554,2024-06-11 18:35:17,Bristol,51.52953,-2.495904,Newcastle,54.886363,-1.71662,417.56,4.02,2.37,diesel_van,diesel,standard,18,1,6,True,False,23.9,1.2,5.7,0.9,180.96,True,bb00bc07-b77b-499e-866e-d3b9ab23e295,Bristol → Newcastle
DEL009555,2024-07-04 05:55:37,Liverpool,53.370777,-2.916461,Newcastle,54.906039,-1.595687,213.75,7.04,7.17,motorcycle,petrol,standard,5,3,7,False,False,22.3,1.9,17.7,0.6,27.86,True,5e080cca-d9a0-4d1e-9538-40b664d25955,Liverpool → Newcastle
DEL009556,2024-12-01 10:46:54,Birmingham,52.569529,-1.945303,Glasgow,55.928968,-4.330224,453.39,3.91,2.93,electric_van,electric,clickCollect,10,6,12,False,True,7.1,4.2,13.4,0.3,26.46,False,3c33b453-cba5-47a3-8a22-5f409c179e18,Birmingham → Glasgow
DEL009557,2024-12-19 13:08:57,Manchester,53.420224,-2.323274,London,51.432758,-0.170332,296.21,1.21,1.21,diesel_truck,diesel,express,13,3,12,False,False,1.9,3.5,19.3,0.6,564.52,True,b6dfc858-8740-43c9-bb90-a353a4b3198d,Manchester → London
DEL009558,2024-01-09 10:47:25,Birmingham,52.524608,-1.974515,Manchester,53.565901,-2.286598,137.6,1.15,1.61,cargo_bike,human,same_day,10,1,1,False,False,7.3,2.8,4.7,0.6,0.0,False,9db5cddf-a67c-4d43-a3b8-16eb81bb4888,Birmingham → Manchester
DEL009559,2024-07-21 19:19:56,London,51.448378,-0.142627,Manchester,53.440404,-2.326604,298.1,4.49,4.31,electric_van,electric,same_day,19,6,7,True,True,15.0,0.7,8.5,0.7,39.82,True,04471d22-734b-437c-807c-cac8007303d4,London → Manchester
DEL009560,2024-09-20 13:39:44,Newcastle,54.883092,-1.674574,Leeds,53.723385,-1.604364,145.06,7.18,3.9,diesel_van,diesel,standard,13,4,9,False,False,10.2,2.1,28.0,0.6,47.25,True,ac7e95fc-a762-46fc-bf39-c6396ec4230f,Newcastle → Leeds
DEL009561,2024-04-24 04:15:22,Bristol,51.422824,-2.501945,London,51.579953,-0.200557,178.49,19.42,19.39,diesel_van,diesel,clickCollect,4,2,4,False,False,9.9,0.8,13.6,0.6,73.35,False,8641e844-9402-4c1f-b05e-0a458f3dca04,Bristol → London
DEL009562,2024-04-04 19:42:09,Liverpool,53.451308,-3.065477,Edinburgh,55.921986,-3.272804,310.63,2.88,2.4,electric_van,electric,standard,19,3,4,True,False,10.2,1.9,22.8,1.0,24.42,True,62ba6438-5f82-4392-8826-efa2e5b95f3d,Liverpool → Edinburgh
DEL009563,2024-01-25 00:11:28,Manchester,53.505383,-2.155586,Nottingham,52.872741,-1.191564,106.44,3.54,6.23,cargo_bike,human,clickCollect,0,3,1,False,False,7.1,3.2,22.8,0.6,0.0,False,10ba0730-fabc-46aa-be46-bba893ebcbcd,Manchester → Nottingham
DEL009564,2024-06-13 08:50:33,Edinburgh,55.962799,-3.20239,Glasgow,55.923791,-4.185902,68.96,4.17,6.62,diesel_truck,diesel,standard,8,3,6,True,False,16.0,1.7,25.4,1.0,94.32,False,a222d663-8ada-4508-95d6-a105236248a8,Edinburgh → Glasgow
DEL009565,2024-09-14 18:07:34,Glasgow,55.946315,-4.304197,Manchester,53.566359,-2.193437,331.85,4.86,3.77,diesel_van,diesel,standard,18,5,9,True,True,11.6,3.2,5.7,0.7,136.48,True,204a846c-ff0b-43e3-a63a-69c6086ccc9c,Glasgow → Manchester
DEL009566,2024-03-22 11:59:48,London,51.566314,-0.070244,Nottingham,52.881697,-1.068128,185.98,4.74,3.49,diesel_van,diesel,express,11,4,3,False,False,12.8,2.7,21.8,0.6,100.21,False,fc4e38c1-308b-400f-bf17-a4c4c923e96b,London → Nottingham
DEL009567,2024-03-13 18:49:34,Edinburgh,55.875697,-3.273441,London,51.539468,-0.084706,597.47,1.6,1.76,diesel_van,diesel,same_day,18,2,3,True,False,12.2,0.1,23.3,1.0,423.37,True,6869be8a-55f4-4947-98bd-249af116fed7,Edinburgh → London
DEL009568,2024-02-19 18:18:43,Edinburgh,55.965403,-3.169624,Manchester,53.509173,-2.164402,321.07,10.64,14.12,electric_van,electric,clickCollect,18,0,2,True,False,8.0,0.2,24.9,1.0,29.25,False,3591b13a-2ed8-4f3a-a207-4609a05a6c3b,Edinburgh → Manchester
DEL009569,2024-03-18 10:42:16,Glasgow,55.875167,-4.257699,Liverpool,53.343432,-2.931318,332.35,0.85,1.12,electric_van,electric,standard,10,0,3,False,False,12.5,2.9,27.7,0.6,18.78,False,13b81faa-842a-438b-aa54-bde5f07b524a,Glasgow → Liverpool
DEL009570,2024-07-26 23:44:42,Nottingham,53.050532,-1.226048,Edinburgh,55.866548,-3.120745,381.98,0.62,0.46,diesel_van,diesel,standard,23,4,7,False,False,21.8,2.0,0.6,0.5,113.63,True,b0f42909-d5b4-4492-85d6-2195fa702a46,Nottingham → Edinburgh
DEL009571,2024-05-11 18:17:25,Liverpool,53.489574,-3.077521,Leeds,53.841733,-1.462597,132.58,4.33,6.55,diesel_truck,diesel,standard,18,5,5,True,True,12.6,0.2,17.0,0.7,180.71,False,361e43c8-ee36-45d3-a0c5-4695fcd6b1ec,Liverpool → Leeds
DEL009572,2024-10-30 17:24:29,Liverpool,53.329878,-2.99935,Manchester,53.395349,-2.227369,59.45,4.3,2.82,electric_van,electric,express,17,2,10,True,False,12.4,2.2,4.0,1.0,8.11,False,3d8c2c81-bd7a-4cd1-8b76-255dce138e00,Liverpool → Manchester
DEL009573,2024-05-01 11:51:09,Glasgow,55.844666,-4.183049,Bristol,51.539954,-2.670537,547.76,11.98,12.26,diesel_truck,diesel,standard,11,2,5,False,False,10.3,1.8,13.8,0.6,638.01,False,5ffd0057-f01f-4890-b53e-467a05f6412a,Glasgow → Bristol
DEL009574,2024-06-21 16:47:55,Liverpool,53.359744,-2.920923,Leeds,53.852784,-1.467979,128.16,3.33,4.6,diesel_van,diesel,standard,16,4,6,True,False,22.1,0.4,9.0,1.0,53.82,True,89bc6ea9-0693-4310-aaf6-5f6198edebe7,Liverpool → Leeds
DEL009575,2024-12-09 11:36:05,London,51.425463,-0.200563,Liverpool,53.370833,-3.073594,329.89,2.78,1.62,motorcycle,petrol,express,11,0,12,False,False,0.6,1.6,3.0,0.6,76.4,False,d7d904da-d9b6-4134-98e2-7fbf9f28a6d5,London → Liverpool
DEL009576,2024-08-17 12:04:00,Edinburgh,55.878656,-3.288227,Liverpool,53.508056,-2.997765,291.51,2.12,3.87,diesel_van,diesel,clickCollect,12,5,8,False,True,15.1,1.3,1.5,0.3,81.89,True,9d7b96f2-3dff-4015-8d48-185d0c353d7e,Edinburgh → Liverpool
DEL009577,2024-11-26 11:07:22,London,51.432153,-0.153514,Glasgow,55.8006,-4.336201,624.49,0.86,1.34,diesel_van,diesel,standard,11,1,11,False,False,14.4,1.3,8.6,0.6,192.3,True,789f3618-52c6-4afe-be88-b8bcffa23192,London → Glasgow
DEL009578,2024-09-08 17:21:12,Nottingham,52.900965,-1.144847,Newcastle,54.886571,-1.529164,253.11,11.5,6.4,cargo_bike,human,standard,17,6,9,True,True,10.0,1.4,16.5,0.6,0.0,False,d843a835-03e7-444a-af36-28f823b26624,Nottingham → Newcastle
DEL009579,2024-12-04 22:56:35,Leeds,53.841505,-1.517743,Nottingham,52.93222,-1.23513,117.19,3.85,5.19,diesel_van,diesel,clickCollect,22,2,12,False,False,0.7,4.4,12.5,0.6,43.86,True,e272b39b-0421-4ab6-84a3-ba12e04946a9,Leeds → Nottingham
DEL009580,2024-11-28 12:25:25,Manchester,53.400935,-2.20832,Bristol,51.484641,-2.575293,239.44,2.48,2.57,diesel_van,diesel,standard,12,3,11,False,False,12.7,1.2,14.3,0.6,71.54,True,7ff7c317-3952-4eba-8fad-a3c18b109825,Manchester → Bristol
DEL009581,2024-10-24 18:00:18,Bristol,51.490269,-2.667958,London,51.515618,-0.066105,205.19,3.47,5.47,motorcycle,petrol,standard,18,3,10,True,False,12.4,0.6,22.8,1.0,37.95,False,28106e0b-90ea-472a-90e7-f789c007f560,Bristol → London
DEL009582,2024-11-10 11:27:36,Nottingham,53.046182,-1.156415,London,51.440025,-0.097732,224.04,3.54,6.16,diesel_van,diesel,standard,11,6,11,False,True,10.2,2.6,2.7,0.3,62.98,True,54ed00a4-425a-4934-8df7-d1733343fa2c,Nottingham → London
DEL009583,2024-06-11 21:28:11,Glasgow,55.84882,-4.272932,Liverpool,53.371184,-2.917796,322.67,3.64,1.84,diesel_van,diesel,clickCollect,21,1,6,False,False,23.0,1.3,10.8,0.6,100.84,True,513e61a9-40cd-4309-b28d-a1e93fc47b2f,Glasgow → Liverpool
DEL009584,2024-04-06 04:58:22,Birmingham,52.442447,-1.946049,Edinburgh,55.891666,-3.138388,436.23,0.92,1.79,diesel_van,diesel,standard,4,5,4,False,True,11.1,1.2,11.9,0.3,115.67,True,9e5490f2-a50b-4ce3-9c08-6ea3729b08da,Birmingham → Edinburgh
DEL009585,2024-07-10 12:06:10,Newcastle,55.032479,-1.688491,Manchester,53.521574,-2.317541,190.41,2.72,5.26,electric_van,electric,standard,12,2,7,False,False,18.1,1.0,8.9,0.6,11.24,True,b014fdc8-65c3-454b-b684-a9f5fbe4be80,Newcastle → Manchester
DEL009586,2024-08-29 06:07:31,Leeds,53.889878,-1.561399,London,51.570537,-0.048496,318.72,5.7,6.3,electric_van,electric,clickCollect,6,3,8,False,False,16.4,0.3,17.7,0.6,19.09,False,f3fc746d-90dc-4ee9-a28d-a611e9656c06,Leeds → London
DEL009587,2024-01-07 21:24:02,Birmingham,52.565712,-1.874748,Liverpool,53.446766,-3.081539,142.31,2.14,3.54,diesel_truck,diesel,standard,21,6,1,False,True,8.0,4.9,26.8,0.3,130.71,False,05719742-25da-41ab-a379-403a50d61a6b,Birmingham → Liverpool
DEL009588,2024-05-09 06:25:08,Newcastle,54.89567,-1.564349,Nottingham,52.937674,-1.109186,248.13,3.0,5.36,diesel_van,diesel,express,6,3,5,False,False,9.7,2.1,5.0,0.5,131.79,False,5a01506d-9b0e-4e06-b94a-a9b2cd3d05fb,Newcastle → Nottingham
DEL009589,2024-08-06 01:28:41,Nottingham,52.858414,-1.228464,Manchester,53.391953,-2.173328,96.14,3.38,2.48,diesel_van,diesel,standard,1,1,8,False,False,24.0,1.2,4.6,0.6,29.02,False,05d7f175-4953-4401-b7ee-7632ebfc2d05,Nottingham → Manchester
DEL009590,2024-02-17 10:48:41,Liverpool,53.409737,-2.931119,Nottingham,52.906667,-1.063542,157.4,3.89,2.75,diesel_van,diesel,same_day,10,5,2,False,True,7.4,4.0,28.4,0.3,77.56,False,4d6514ce-cce6-4102-b36c-fd0be0e587bb,Liverpool → Nottingham
DEL009591,2024-05-27 13:19:33,Nottingham,53.045117,-1.255008,Bristol,51.404042,-2.562389,224.86,1.61,1.89,diesel_van,diesel,clickCollect,13,0,5,False,False,11.0,0.6,9.4,0.5,67.49,False,44cfb756-f444-4ec7-946e-efbfee8e41b6,Nottingham → Bristol
DEL009592,2024-08-19 17:49:14,Glasgow,55.939544,-4.208613,Birmingham,52.50448,-1.883087,452.22,4.71,7.04,diesel_van,diesel,standard,17,0,8,True,False,16.4,0.7,27.3,1.0,209.49,False,a36bc5dc-b4e9-4786-8cd5-fb51e78aee6c,Glasgow → Birmingham
DEL009593,2024-01-11 12:35:21,Newcastle,54.893618,-1.633272,Edinburgh,55.937369,-3.097339,165.34,1.45,2.44,electric_van,electric,standard,12,3,1,False,False,2.4,3.6,0.9,0.5,10.92,True,fc1b7a5e-b273-40eb-98c5-57777955d9f9,Newcastle → Edinburgh
DEL009594,2024-08-30 20:26:45,Newcastle,54.979368,-1.662103,Bristol,51.541303,-2.547846,428.4,3.53,3.4,diesel_van,diesel,standard,20,4,8,False,False,16.2,0.2,21.1,0.5,137.9,True,549ce581-34d9-4edc-8ded-50b5f4eb74e0,Newcastle → Bristol
DEL009595,2024-04-10 00:52:05,Glasgow,55.860632,-4.309554,London,51.524507,-0.056381,630.18,1.75,2.0,electric_van,electric,standard,0,2,4,False,False,12.1,2.6,8.0,0.6,36.14,False,4a56380f-754c-450f-a88e-d9f56649efef,Glasgow → London
DEL009596,2024-10-10 23:43:21,Bristol,51.434648,-2.664149,Newcastle,55.007884,-1.578853,453.1,4.23,3.95,motorcycle,petrol,same_day,23,3,10,False,False,12.6,0.6,10.5,0.5,94.58,False,94fe7c2c-4e6f-476b-8b46-82cac886dbda,Bristol → Newcastle
DEL009597,2024-01-22 16:00:59,Edinburgh,55.873508,-3.125406,London,51.594211,-0.040482,590.24,0.8,0.48,diesel_van,diesel,express,16,0,1,True,False,4.1,2.4,24.1,1.0,460.58,True,b4581d0e-4caa-4839-81c3-f976136960e4,Edinburgh → London
DEL009598,2024-06-09 05:37:11,Liverpool,53.465702,-2.94087,Edinburgh,55.978648,-3.106024,310.64,10.36,5.57,cargo_bike,human,standard,5,6,6,False,True,18.8,1.0,1.7,0.3,0.0,False,f49eb09c-5228-4f64-9bea-4907c99cb9ac,Liverpool → Edinburgh
DEL009599,2024-03-23 13:28:52,Newcastle,54.899558,-1.581592,Manchester,53.421921,-2.212345,186.33,4.4,4.82,diesel_van,diesel,standard,13,5,3,False,True,11.6,0.6,13.9,0.3,54.51,True,6748da21-069d-4a66-92e0-36bc985ad56f,Newcastle → Manchester
DEL009600,2024-07-01 08:27:37,Newcastle,54.973341,-1.678888,Birmingham,52.529586,-1.964418,311.25,14.33,8.02,diesel_truck,diesel,express,8,0,7,True,False,18.6,0.4,6.6,1.0,831.96,False,58281880-eed5-42ea-926e-b77ba53d37e4,Newcastle → Birmingham
DEL009601,2024-10-03 03:08:43,Leeds,53.817,-1.643537,Edinburgh,55.925979,-3.150558,281.54,4.22,5.82,diesel_van,diesel,express,3,3,10,False,False,10.4,2.5,28.8,0.6,155.7,True,d2a65974-b7d0-4f86-866a-3f68cae957aa,Leeds → Edinburgh
DEL009602,2024-11-17 07:37:21,Edinburgh,56.051152,-3.183188,Nottingham,52.934444,-1.238549,405.83,9.24,5.21,diesel_van,diesel,express,7,6,11,True,True,10.4,2.6,11.7,0.6,302.0,True,129d1ab5-1f24-4806-95ae-00b13b9e6e30,Edinburgh → Nottingham
DEL009603,2024-05-18 15:56:07,Edinburgh,55.972095,-3.260319,Glasgow,55.795285,-4.32573,79.18,0.89,1.67,diesel_van,diesel,standard,15,5,5,False,True,14.9,2.4,9.1,0.3,22.78,False,ed7c8fab-8988-4d3d-b71f-b8d314d0dc98,Edinburgh → Glasgow
DEL009604,2024-04-29 20:07:14,Manchester,53.484445,-2.21139,Leeds,53.735817,-1.450496,64.12,3.02,2.56,cargo_bike,human,express,20,0,4,False,False,12.8,1.9,8.3,0.6,0.0,False,dd2044fa-ee42-4d8a-96da-3544aab1fdbd,Manchester → Leeds
DEL009605,2024-03-03 17:11:39,Manchester,53.4616,-2.149546,Newcastle,54.966697,-1.675284,195.66,14.14,22.51,diesel_van,diesel,standard,17,6,3,True,True,11.0,2.0,11.5,0.7,93.03,False,301e369b-a484-4a37-b904-8247250f571b,Manchester → Newcastle
DEL009606,2024-04-06 16:07:13,Liverpool,53.439096,-2.944497,Manchester,53.481919,-2.33155,48.56,3.1,3.31,cargo_bike,human,express,16,5,4,True,True,8.7,0.6,15.9,0.7,0.0,True,2ceafd68-32d4-474b-8c7e-999bd54176b4,Liverpool → Manchester
DEL009607,2024-03-02 11:05:50,Glasgow,55.77971,-4.265966,Edinburgh,56.030692,-3.246667,76.79,2.85,3.02,diesel_truck,diesel,clickCollect,11,5,3,False,True,11.2,2.9,18.4,0.3,68.09,True,52d41b44-d1d0-422b-8ef3-7023ecad7bfe,Glasgow → Edinburgh
DEL009608,2024-08-05 04:17:06,Leeds,53.82303,-1.496012,London,51.580932,-0.147433,304.36,22.86,38.01,diesel_van,diesel,standard,4,0,8,False,False,15.3,1.2,16.8,0.6,124.64,False,1212fe43-c915-4af7-880c-5df511a8e31d,Leeds → London
DEL009609,2024-09-16 03:08:54,Newcastle,54.889003,-1.529927,Nottingham,52.874559,-1.118909,249.67,1.1,2.06,diesel_van,diesel,standard,3,0,9,False,False,10.7,2.4,9.7,0.5,75.26,True,87fe8835-bae3-4620-8624-00cf04f069db,Newcastle → Nottingham
DEL009610,2024-12-24 11:26:11,London,51.482622,-0.181707,Edinburgh,55.864499,-3.214296,594.41,0.66,1.19,diesel_van,diesel,same_day,11,1,12,False,False,2.3,4.3,1.0,0.6,328.32,False,4193e450-83cd-4cfc-88dd-5fbd7c069603,London → Edinburgh
DEL009611,2024-02-29 08:48:27,Liverpool,53.346937,-3.072871,Leeds,53.848466,-1.547285,131.63,2.1,2.44,cargo_bike,human,same_day,8,3,2,True,False,5.5,0.1,19.7,1.0,0.0,False,4184a5db-48bd-4211-af2d-1c3c502308e3,Liverpool → Leeds
DEL009612,2024-07-29 21:06:06,Liverpool,53.38714,-3.052254,London,51.596272,-0.203507,305.84,7.4,6.47,diesel_van,diesel,standard,21,0,7,False,False,20.4,1.6,25.4,0.6,100.26,False,86e16174-f745-4b86-bf6f-343bc240cf1f,Liverpool → London
